CohortMonth,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2010-10,100.0,25.72944297082228,14.588859416445624,12.46684350132626,8.753315649867375,8.222811671087534,12.9973474801061,13.793103448275861,10.610079575596817,9.283819628647215,10.610079575596817,12.9973474801061,19.098143236074268,23.076923076923077,6.896551724137931,,,,,,,,,,
2010-11,100.0,17.53846153846154,9.230769230769232,9.538461538461538,7.6923076923076925,8.615384615384615,12.923076923076923,9.846153846153847,8.615384615384615,8.923076923076923,11.076923076923077,14.461538461538462,25.538461538461537,6.153846153846154,,,,,,,,,,,
2010-12,100.0,9.210526315789473,5.263157894736842,9.210526315789473,11.842105263157894,6.578947368421052,5.263157894736842,9.210526315789473,5.263157894736842,2.631578947368421,9.210526315789473,19.736842105263158,2.631578947368421,,,,,,,,,,,,
2011-01,100.0,16.901408450704224,21.12676056338028,19.718309859154928,21.12676056338028,15.492957746478872,15.492957746478872,12.676056338028168,11.267605633802818,21.12676056338028,25.352112676056336,11.267605633802818,,,,,,,,,,,,,
2011-02,100.0,16.129032258064516,15.32258064516129,18.548387096774192,21.774193548387096,15.32258064516129,15.32258064516129,14.516129032258066,14.516129032258066,17.741935483870968,5.64516129032258,,,,,,,,,,,,,,
2011-03,100.0,18.435754189944134,21.787709497206702,20.11173184357542,22.3463687150838,15.083798882681565,20.670391061452513,20.11173184357542,24.022346368715084,9.497206703910614,,,,,,,,,,,,,,,
2011-04,100.0,25.471698113207548,19.81132075471698,19.81132075471698,17.92452830188679,23.58490566037736,17.92452830188679,25.471698113207548,11.320754716981133,,,,,,,,,,,,,,,,
2011-05,100.0,23.423423423423422,24.324324324324326,16.216216216216218,21.62162162162162,20.72072072072072,26.126126126126124,11.711711711711711,,,,,,,,,,,,,,,,,
2011-06,100.0,23.14814814814815,21.296296296296298,26.851851851851855,20.37037037037037,28.703703703703702,8.333333333333332,,,,,,,,,,,,,,,,,,
2011-07,100.0,21.568627450980394,30.392156862745097,27.450980392156865,34.31372549019608,15.686274509803921,,,,,,,,,,,,,,,,,,,
2011-08,100.0,27.358490566037734,31.132075471698112,26.41509433962264,16.9811320754717,,,,,,,,,,,,,,,,,,,,
2011-09,100.0,26.984126984126984,37.56613756613756,14.814814814814813,,,,,,,,,,,,,,,,,,,,,
2011-10,100.0,32.126696832579185,15.837104072398189,,,,,,,,,,,,,,,,,,,,,,
2011-11,100.0,14.0625,,,,,,,,,,,,,,,,,,,,,,,
2011-12,100.0,,,,,,,,,,,,,,,,,,,,,,,,
